Age,Annual_Income,Family_Size,Product_Price,Availability,Discount_Percentage,Previous_Purchases,Website_Visits,Time_Spent_Minutes,Cart_Additions,Need_Score,Purchased
25,178497,2,5462,0,45,15,18,36,16,6,1
37,87396,2,8197,1,22,5,24,8,1,7,0
20,91694,7,5699,1,31,10,30,93,6,1,1
33,156878,1,25552,1,9,28,19,73,8,6,0
47,37106,4,47473,0,16,14,36,86,13,3,0
62,76731,2,4358,0,34,18,21,10,16,3,1
40,95010,7,25630,1,34,25,19,24,14,3,1
45,52599,3,6740,0,2,23,26,63,6,6,0
57,91326,3,37156,0,35,28,35,40,6,8,1
22,95706,1,17361,1,28,1,40,2,13,3,1
37,29004,5,37927,0,48,10,4,20,8,3,1
57,135018,1,15241,1,45,19,21,81,8,5,1
61,45792,7,26852,0,26,19,3,33,16,6,0
18,74645,1,23648,0,30,8,5,14,1,6,0
47,27232,4,35468,0,33,23,43,96,11,7,1
38,74766,4,16002,0,11,22,29,54,15,7,0
37,140601,6,27783,1,36,3,19,55,1,3,0
23,101588,7,18892,1,24,22,17,37,14,5,0
39,199614,5,37728,0,1,16,34,88,5,1,0
35,25913,7,43033,1,29,26,20,105,10,1,1
25,132406,7,2434,0,43,23,28,84,16,2,1
56,133693,5,867,1,8,7,9,113,3,2,0
49,113449,7,31744,0,22,24,3,6,18,7,0
50,30567,5,27092,1,8,24,10,33,4,5,0
33,58379,5,29670,0,19,15,21,50,11,3,0
29,20319,5,11837,0,0,0,41,92,18,7,0
55,110005,7,13472,1,38,9,4,75,0,3,0
51,130990,7,26985,0,22,6,22,100,10,3,0
31,24791,1,20690,0,17,14,7,84,5,4,0
53,151401,7,39953,0,41,0,12,70,3,5,0
50,81032,1,844,0,31,21,11,72,16,8,1
40,195150,6,27258,1,46,15,22,83,11,9,1
62,108662,3,20658,1,8,20,29,79,9,5,0
19,41300,3,32359,0,10,26,27,86,13,8,0
58,95700,6,21550,0,0,1,47,51,6,3,0
38,75609,6,37029,1,10,28,20,66,10,7,0
19,110045,2,46689,1,32,2,14,61,2,3,0
44,81901,1,9686,0,29,14,7,28,7,3,0
26,25703,5,386,0,4,23,15,100,19,4,0
18,83115,2,3347,1,49,17,46,100,4,2,1
28,47676,4,32074,0,0,14,28,44,3,7,0
20,141332,1,43662,1,9,26,43,82,12,6,1
40,196512,7,5199,1,12,3,10,12,3,3,0
43,187995,6,16487,1,26,2,3,83,5,1,0
21,49802,3,48929,0,7,27,12,57,1,3,0
35,110331,1,22419,1,27,6,13,26,4,4,0
23,144786,6,511,1,44,23,39,25,14,1,1
52,85169,1,20829,0,1,19,44,92,7,8,0
39,88147,7,20211,1,11,21,34,15,1,2,0
60,42075,1,46666,1,26,18,1,74,4,3,0
32,102015,7,15804,1,12,22,38,103,8,5,1
39,29304,1,10209,1,21,7,25,98,7,9,0
54,149851,4,1456,1,39,6,19,77,13,6,1
59,140729,3,31272,1,14,3,25,80,15,3,0
29,79622,1,8449,0,30,29,6,53,1,3,0
64,74215,6,18084,0,6,9,45,104,2,8,0
59,93973,4,27560,0,38,27,4,95,3,4,0
55,128654,2,38574,1,48,24,26,65,14,5,1
35,163593,1,44549,1,34,9,26,113,4,4,1
62,44028,7,7296,1,6,14,26,111,14,9,0
52,59328,4,21557,0,11,23,14,54,17,8,0
47,47301,5,13649,0,13,21,32,87,12,7,1
41,58015,2,49404,1,33,17,48,78,10,4,1
59,56845,3,9921,0,38,9,28,39,9,9,1
47,106818,1,35664,0,47,22,2,94,3,8,1
31,96394,1,11173,1,8,8,41,51,19,8,1
23,195231,4,7382,0,32,24,45,106,4,2,1
20,63714,3,39819,0,11,24,21,20,0,5,0
33,100722,5,19289,0,33,8,46,64,12,6,1
24,45230,2,36948,0,26,21,14,89,13,6,0
31,112554,6,44530,1,21,15,37,11,15,9,1
26,69262,3,9347,1,17,16,2,90,12,4,0
32,61722,1,10871,0,45,15,5,52,14,7,1
38,197431,4,43825,0,43,29,38,85,8,9,1
52,82796,5,22334,0,17,5,2,54,2,5,0
19,191231,4,23846,0,36,4,1,119,1,6,0
44,107052,2,34196,1,6,6,48,69,11,1,0
19,120808,7,12336,1,3,12,22,7,17,7,0
52,156311,7,36021,0,44,7,41,12,3,5,1
35,111951,3,24676,0,15,0,25,2,19,4,0
31,70886,4,266,0,21,29,46,103,14,3,1
37,123424,6,14752,0,47,9,30,21,0,1,1
35,178267,6,19738,1,35,19,9,96,7,5,0
27,124697,7,21544,0,19,19,37,69,16,3,1
42,116299,7,15333,0,30,28,47,91,4,8,1
19,185746,4,1985,1,32,0,10,95,6,4,0
42,169177,1,30464,0,12,26,15,118,2,3,0
50,180811,4,14808,1,19,19,49,76,5,1,1
53,183041,5,40397,1,40,22,3,36,12,2,0
48,34497,3,33767,0,41,13,8,21,15,2,1
31,152888,2,35116,1,37,14,25,53,16,1,1
18,138915,6,44323,0,21,5,36,19,5,8,1
63,112019,4,3512,0,38,19,43,3,4,5,1
33,129017,5,11869,1,22,1,46,60,17,2,1
63,89385,7,16047,1,47,27,21,81,3,8,1
20,125153,6,43247,1,48,28,34,94,11,5,1
52,53826,6,6549,0,32,6,27,100,15,5,1
58,130034,2,42279,0,40,23,9,73,10,2,1
23,104242,6,36000,0,29,24,10,34,10,8,1
42,143066,5,41023,0,13,24,27,29,5,3,0
30,70100,6,8236,0,46,29,25,74,15,4,1
51,145170,6,33227,1,35,19,13,116,5,5,1
25,155431,4,6550,1,7,18,4,57,8,9,0
38,116205,4,43099,1,46,4,16,73,17,2,1
51,32809,7,24131,0,21,21,12,40,0,8,0
21,84450,3,31152,0,3,27,25,50,17,5,0
42,58428,1,11446,0,34,28,48,75,18,9,1
32,92790,5,14952,0,7,7,49,19,8,9,1
21,131126,1,49982,0,33,2,16,22,13,3,0
62,110321,1,7167,1,21,29,39,114,11,9,1
29,22093,6,31585,0,24,12,2,51,9,7,0
49,64498,7,9789,1,24,5,9,49,8,9,0
49,136251,2,17901,0,39,20,44,52,11,7,1
45,60985,2,40635,1,39,28,13,22,4,8,1
30,52009,6,24372,0,16,22,14,113,18,4,0
48,148515,7,3863,0,15,13,12,62,9,5,0
31,37718,5,39796,1,47,24,35,111,1,6,1
37,36705,1,30175,0,47,6,22,60,5,4,1
35,107618,3,28792,0,38,10,21,80,4,8,1
46,82598,7,26649,0,14,21,48,81,0,5,1
23,97878,1,978,1,16,8,3,104,17,3,0
49,32239,2,28948,1,34,9,22,119,14,1,1
46,66622,1,30841,0,32,19,9,7,1,1,0
60,66665,4,19368,1,39,29,47,119,14,8,1
19,52274,4,10887,1,38,16,40,53,10,3,1
40,162491,3,41720,1,17,7,42,31,12,4,1
36,128368,5,31771,1,29,21,3,4,19,7,0
48,166075,1,11436,1,22,5,31,93,14,1,0
22,181938,4,27838,0,36,29,37,7,9,6,1
36,173060,5,13587,0,46,20,6,107,16,1,1
51,128563,7,40239,0,6,25,14,94,4,3,0
27,156746,7,34137,1,9,10,19,3,0,4,0
42,113103,4,12998,1,15,2,18,25,18,7,0
19,86446,5,17778,1,27,5,7,34,11,2,0
28,49072,5,43151,0,22,16,36,33,6,8,1
48,53717,4,18241,0,33,6,29,95,1,6,1
32,177723,6,10256,0,17,5,3,88,14,2,0
26,137202,2,24260,0,46,20,13,38,19,3,1
40,195363,5,12935,0,22,12,36,110,12,4,1
36,142389,7,9483,0,19,13,41,4,6,6,1
26,129525,6,39446,0,30,18,25,48,13,1,1
52,24646,1,24664,0,13,7,28,74,19,5,0
38,59713,6,42113,1,22,12,38,89,15,8,1
26,87936,4,19325,1,1,19,11,101,8,7,0
45,195403,6,38584,1,28,8,41,61,18,3,1
63,42185,2,20046,0,49,24,9,107,4,2,1
24,104263,4,28380,0,8,4,22,65,9,2,0
33,72107,3,42882,0,32,10,21,81,7,5,1
33,37563,1,26395,1,47,6,19,110,13,8,1
50,90729,7,32800,0,43,5,33,71,10,6,1
21,35701,3,47988,1,11,11,4,78,0,6,0
21,199289,6,35636,1,18,11,33,61,9,7,1
56,195682,5,32709,0,41,5,45,1,1,1,1
57,148331,6,48609,1,19,3,16,6,6,3,0
34,180482,7,9851,0,36,25,44,103,16,5,1
54,119280,7,9028,1,30,12,1,107,4,7,0
56,58665,5,6242,0,34,11,15,74,9,6,1
46,35957,3,46055,0,40,14,22,21,4,1,1
53,199199,3,16357,0,20,7,32,67,4,9,0
55,66008,5,22750,1,46,12,37,83,8,3,1
56,81920,2,38281,0,45,10,23,28,10,7,1
54,183947,1,23312,0,42,10,33,66,14,1,1
52,133828,4,2290,0,12,29,49,27,4,1,1
24,143852,3,1102,0,38,10,40,108,16,1,1
44,152698,1,44045,0,26,25,22,32,18,4,1
45,110815,4,42982,1,24,18,40,12,13,1,1
39,184714,6,23138,1,1,20,47,65,1,1,0
31,58311,4,8194,1,34,16,12,46,13,9,1
24,52356,3,22551,0,7,0,48,107,19,8,1
54,23809,2,3852,0,32,12,18,40,3,5,0
39,194443,2,20621,0,24,24,32,93,2,2,1
22,54875,1,27868,1,20,19,3,9,14,7,0
19,29465,6,28510,1,35,8,36,82,15,1,1
44,93844,1,37306,0,12,22,47,62,9,9,1
38,106889,5,4527,1,45,25,46,109,17,1,1
55,35250,2,5656,1,8,23,1,100,18,3,0
32,66023,1,41400,0,34,10,25,16,1,6,1
38,121350,5,18872,1,45,8,20,99,9,4,1
27,197696,6,28163,0,35,16,17,100,1,2,0
40,36427,7,39860,1,48,6,49,68,15,5,1
56,184348,4,22809,1,46,7,22,40,4,1,1
22,91643,1,15419,1,43,29,33,107,3,1,1
18,154511,5,5483,0,45,1,26,35,16,6,1
30,98672,2,1333,1,9,13,27,83,12,9,0
38,37300,4,27246,0,4,9,34,60,11,7,0
43,80289,1,24813,1,30,8,23,70,16,4,1
62,168254,2,48445,0,23,27,16,95,8,8,1
38,177981,7,43858,0,31,0,14,91,19,1,0
35,39659,4,14889,0,48,11,41,3,0,5,1
54,182475,3,3030,1,48,13,14,53,0,2,1
62,184658,2,12212,0,2,18,45,100,1,3,0
49,30360,3,12474,1,15,28,26,59,13,4,0
53,41424,6,31112,0,40,10,46,36,4,1,1
34,118035,1,18623,0,48,8,49,66,0,5,1
52,68791,7,24883,0,19,16,27,112,0,6,0
28,154137,5,15663,0,43,19,40,37,14,1,1
38,32300,1,43293,1,23,25,4,79,0,4,0
43,53370,2,10142,1,33,5,9,101,15,2,0
21,47209,3,43263,0,47,5,27,87,9,1,1
51,40927,3,22920,1,22,29,43,44,4,5,1
35,54579,4,31352,1,37,19,39,64,1,1,1
57,29032,1,2308,0,1,9,15,51,13,8,0
52,113254,1,40421,1,40,9,25,111,10,2,1
58,98413,2,13896,1,4,25,18,6,18,5,0
46,191803,3,38490,0,17,25,30,97,18,3,1
46,133528,2,25526,1,49,16,37,69,18,6,1
55,143916,2,22770,0,28,20,16,21,2,6,0
59,92302,6,24420,1,9,13,12,57,10,8,0
38,105757,3,20174,0,41,4,17,28,19,5,1
59,176174,2,28031,1,41,2,25,85,15,5,1
30,185505,3,19093,1,49,10,15,24,16,5,1
58,35932,2,33091,1,15,18,25,115,19,9,1
34,45714,5,15103,1,22,19,21,92,3,2,0
26,77803,2,47596,1,29,18,19,75,14,3,1
58,190815,2,14843,0,5,13,24,63,10,4,0
18,153624,7,14107,1,43,14,7,22,15,7,1
19,76627,5,24400,0,35,2,12,110,19,1,0
46,197059,1,45452,0,19,2,49,110,3,3,0
50,99810,3,41382,1,15,22,39,34,4,7,1
27,65380,7,16275,0,27,8,11,118,18,8,0
57,180322,4,6073,1,25,10,33,37,15,2,1
38,84686,5,9803,1,21,14,49,41,18,3,1
45,140321,7,32413,1,10,28,25,81,15,7,0
28,65028,1,18570,1,0,16,39,115,0,7,0
51,166367,2,29276,0,4,23,34,79,2,3,0
25,133141,6,23380,1,48,25,11,93,1,5,1
39,75248,1,23967,1,42,11,16,98,9,7,1
25,30523,5,40531,1,45,16,32,105,5,3,1
32,65530,6,21945,0,40,8,15,43,7,8,1
34,33769,2,16341,0,41,12,40,22,5,4,1
40,132035,1,35155,0,35,7,15,91,19,7,1
41,195717,4,8978,0,1,21,7,102,18,2,0
62,176629,3,10309,1,5,5,37,15,15,5,0
36,99782,3,28599,0,26,26,40,21,3,6,1
22,98382,5,37703,0,25,25,2,52,15,1,0
49,188157,7,35402,0,34,22,6,4,8,9,1
61,130939,2,11104,0,12,23,36,47,8,9,1
18,164542,2,30687,1,11,28,39,18,7,4,1
40,98712,3,33490,1,17,6,38,71,4,5,0
54,138643,1,28500,0,37,28,28,80,16,9,1
25,127417,2,11075,0,41,0,22,118,15,2,1
30,157877,4,12685,1,5,9,37,35,17,5,0
25,148256,4,6976,1,27,14,5,76,5,4,0
40,121422,2,48204,1,27,28,18,7,9,2,0
60,109300,2,13699,1,24,13,11,41,19,2,0
18,26630,3,25339,0,4,3,8,10,15,9,0
62,144474,5,44006,0,14,3,20,62,18,8,0
41,118869,3,20478,1,46,28,11,65,7,8,1
52,35701,5,26668,0,43,8,27,12,17,8,1
41,165931,4,31610,0,8,14,29,91,4,5,0
34,172255,5,35562,0,44,11,25,28,12,4,1
22,191510,3,20788,1,47,8,19,58,14,3,1
37,117285,2,21896,1,1,2,2,56,5,2,0
38,137556,5,41578,1,48,26,42,18,1,5,1
57,193316,3,30896,1,8,14,39,65,14,8,1
48,35021,4,20917,0,25,24,44,57,10,5,1
63,199115,6,10161,1,22,20,2,50,4,7,0
53,84361,5,24501,1,27,10,7,87,9,5,0
28,152317,4,3910,0,5,5,31,103,19,9,0
32,192083,4,33780,1,3,14,33,81,19,8,0
36,30355,1,23926,0,29,6,11,45,17,8,0
24,118841,6,5002,1,46,18,40,62,11,1,1
45,199764,5,19712,0,17,13,40,106,16,5,1
60,180786,3,49823,0,29,3,46,110,16,9,1
22,37198,5,10763,0,26,20,13,65,3,8,0
22,86951,5,14067,0,43,0,10,55,18,1,0
47,152724,6,47876,1,30,23,49,38,17,9,1
49,194697,7,40636,0,43,26,38,4,19,1,1
25,38740,4,5235,0,48,22,20,115,9,5,1
27,23810,4,14172,1,38,12,21,15,13,1,1
55,143743,4,41157,0,29,10,14,21,19,8,1
64,167641,4,20517,0,36,27,24,21,12,2,1
49,119855,6,6543,1,11,28,40,51,13,6,1
45,46783,3,37710,1,16,17,7,86,3,2,0
34,141701,2,22025,1,33,22,5,108,3,2,0
48,98047,1,30102,0,27,27,6,78,3,1,0
25,29471,7,36895,0,3,8,40,35,10,6,0
57,130771,7,31093,1,33,20,35,4,0,5,1
42,26163,4,360,1,45,29,9,99,5,4,1
26,82071,4,9227,1,13,10,42,32,4,4,0
19,36065,1,49583,0,12,5,1,92,4,9,0
32,142323,4,37078,0,48,15,39,12,11,2,1
20,137969,2,24943,1,48,4,20,54,14,7,1
53,103456,7,32940,0,49,0,6,30,5,5,1
21,199420,5,37979,0,2,21,32,9,11,9,0
31,39154,1,3021,0,20,13,13,19,13,4,0
58,125703,7,43513,1,15,29,39,80,10,6,1
58,40229,3,3988,1,37,22,40,30,7,2,1
42,72587,7,277,0,25,20,21,65,19,1,0
27,69713,1,7526,1,5,18,37,110,6,1,0
38,178069,2,4595,0,17,5,12,45,5,4,0
53,41101,6,33137,0,40,27,6,23,12,9,1
29,60391,3,10147,1,49,11,15,76,5,3,1
44,92723,5,18139,1,5,26,21,5,19,3,0
57,186020,4,35401,1,40,6,21,84,1,7,1
19,120264,1,48807,0,49,9,28,67,10,8,1
30,57921,3,45214,1,24,9,36,119,7,6,1
49,48460,1,21466,0,47,27,17,66,3,1,1
48,172143,5,20845,0,23,29,46,43,6,6,1
33,199354,1,43182,0,29,24,7,84,14,8,1
49,111725,7,11453,0,22,12,23,2,18,5,0
49,78445,7,25180,0,44,6,45,48,9,8,1
51,102208,3,18888,1,42,18,22,58,2,1,1
28,126283,2,35069,0,7,0,10,40,9,4,0
27,105779,6,5759,0,48,14,18,99,18,9,1
32,23060,3,34021,1,8,13,2,53,2,5,0
34,145806,1,4261,0,5,12,12,59,17,3,0
57,33731,5,15603,1,32,6,45,68,4,3,1
35,97830,7,27103,0,32,11,39,63,0,9,1
26,135871,4,25082,1,44,7,22,117,5,1,1
42,40719,4,3578,1,6,14,43,36,6,6,0
57,198114,5,28720,1,41,26,22,40,1,6,1
31,69116,1,49528,1,17,16,42,6,16,8,1
42,46325,6,35229,1,5,20,22,14,2,8,0
39,173669,5,27272,0,44,11,6,79,1,1,0
47,34551,1,10260,1,36,27,46,113,17,7,1
37,113287,3,35314,1,20,12,37,101,13,1,0
38,44278,6,12031,1,25,7,20,33,15,8,1
61,35141,2,31270,0,14,9,6,108,11,5,0
49,87913,1,31290,1,43,6,9,19,17,2,1
63,53615,4,7701,0,29,1,29,76,7,3,0
38,142058,4,37919,0,10,28,37,43,0,9,1
52,132684,7,3617,1,7,28,5,54,2,2,0
49,47452,6,4902,0,4,15,13,73,6,4,0
47,173797,2,45258,0,7,28,27,83,1,7,0
56,70391,1,18859,0,4,3,23,96,15,8,0
29,140288,2,7950,0,9,5,37,92,8,3,0
58,133535,7,6844,0,14,6,46,92,2,9,1
64,162770,3,22873,1,37,29,34,95,18,8,1
35,106711,2,48285,0,49,22,25,61,13,6,1
38,97850,3,6348,0,2,18,37,100,14,8,0
30,129733,4,48296,0,40,27,23,13,15,8,1
38,22365,3,7236,0,9,23,28,42,18,3,0
25,117662,1,42385,0,6,22,26,97,14,7,0
63,63372,6,11900,1,23,3,12,106,13,8,0
57,64134,6,13517,0,25,9,39,18,4,6,1
63,57823,1,25405,0,33,28,3,93,6,6,0
24,91158,1,36835,0,7,3,9,109,2,7,0
40,116076,1,45229,1,38,19,47,103,1,4,1
61,153021,5,37819,1,4,4,15,72,15,9,0
49,69396,7,4102,1,35,13,8,113,1,3,0
28,128336,3,2432,0,42,10,28,86,2,7,1
39,51912,1,26249,0,25,1,26,65,11,9,1
39,76947,6,44328,0,9,8,16,48,0,8,0
60,64387,2,4475,0,32,21,34,95,14,7,1
42,36508,2,29558,0,35,11,20,84,0,5,0
39,65592,5,33553,0,30,23,1,36,0,2,0
45,129249,3,20372,0,37,26,24,87,14,2,1
46,21919,3,17452,0,49,0,29,81,2,4,1
30,62595,7,2133,0,24,21,4,45,13,5,0
35,160689,3,39943,0,44,14,4,10,9,4,1
19,53298,6,21745,0,12,5,38,9,2,2,0
46,158001,6,25443,1,0,23,3,46,19,4,0
38,34456,7,47515,1,35,28,40,17,17,5,1
32,129599,5,745,1,35,16,2,67,3,4,0
44,106676,3,31875,1,49,20,29,33,16,6,1
48,103721,3,4221,0,23,14,49,65,19,7,1
32,57924,1,8212,1,26,29,28,20,3,5,1
40,44240,3,9371,1,17,13,12,66,14,9,0
41,107381,6,39304,1,49,29,44,16,10,4,1
61,29228,1,25312,1,46,18,15,73,2,2,1
30,41686,1,45385,1,49,21,41,14,6,8,1
39,31920,3,10392,0,14,8,31,1,9,4,0
60,27432,2,23581,1,16,25,37,35,18,4,1
54,130507,4,41160,1,28,2,32,82,19,3,1
50,150509,6,38454,0,4,24,22,1,7,9,0
20,91725,2,28593,1,10,27,3,43,14,4,0
36,184982,3,29575,0,15,24,17,69,12,2,0
40,141764,3,968,0,33,14,29,75,2,1,1
46,181298,2,47470,0,16,16,12,102,14,1,0
47,79099,3,38782,0,32,1,14,88,9,8,0
56,132557,6,8313,1,49,26,8,103,14,1,1
61,106760,7,22839,1,48,3,41,109,13,5,1
64,38013,1,2003,0,30,13,2,96,8,8,0
42,41446,5,35444,1,17,10,34,55,14,7,1
54,125209,3,47591,0,24,26,24,16,13,7,1
64,122261,3,36977,1,4,11,48,67,14,8,1
25,115739,2,21098,1,29,22,20,111,13,3,1
59,20557,1,18419,0,44,15,43,63,9,5,1
33,181738,2,33483,1,22,11,10,72,11,2,0
25,188461,7,21541,0,37,1,40,96,19,5,1
18,198772,6,10742,0,44,6,7,22,13,5,1
61,150878,2,11876,1,17,20,1,56,14,2,0
22,119143,3,24962,1,31,25,10,52,11,6,1
20,44578,1,31203,0,29,22,5,112,1,1,0
18,94779,6,11610,0,28,29,40,81,18,8,1
21,160668,3,34791,1,35,27,21,27,16,1,1
57,77500,6,13502,1,8,24,9,64,14,3,0
52,92534,3,6555,1,22,24,29,45,9,1,0
49,30129,3,40472,1,2,2,31,67,10,2,0
59,31596,3,41020,0,21,2,45,26,13,7,1
51,85355,5,2873,1,39,12,46,99,8,7,1
60,32974,4,43150,1,44,6,27,13,2,5,1
42,132004,1,27477,0,30,4,6,81,0,5,0
27,146794,7,9876,1,21,20,43,30,5,7,1
38,90202,5,32159,0,10,4,31,93,5,5,0
63,94442,4,29505,0,41,24,41,78,4,8,1
56,172890,6,243,1,42,19,45,30,3,3,1
44,194318,4,25798,1,2,21,36,101,2,2,0
44,75598,4,17183,0,13,5,2,44,12,4,0
19,153726,5,45269,0,45,12,21,48,3,7,1
58,53758,1,22802,1,18,6,34,102,6,9,1
30,44204,2,33138,0,30,1,22,9,18,3,0
26,147309,4,41122,0,35,21,13,48,10,3,1
53,186000,2,1107,0,31,28,19,96,9,7,1
39,50552,2,27519,0,25,8,33,56,18,1,1
59,161408,3,46583,0,0,18,38,68,18,7,0
43,67037,2,43332,0,1,1,40,6,4,2,0
29,167278,6,10274,0,5,12,49,115,0,1,0
34,54831,6,30980,1,44,7,3,65,10,9,1
31,63563,3,7303,0,13,15,38,89,12,1,0
31,38361,1,36592,1,27,0,19,104,7,8,0
51,61335,7,29089,0,32,10,7,102,15,7,0
37,94469,1,27431,1,24,7,15,67,8,9,0
28,45816,6,44794,0,39,20,38,21,3,5,1
33,166691,7,23083,1,17,24,25,78,18,3,0
48,112479,3,29835,1,45,24,22,30,6,1,1
23,46819,1,40785,1,33,19,23,57,11,2,1
36,162813,7,20993,1,11,0,10,55,8,6,0
54,142330,7,15839,0,26,20,36,2,12,8,1
21,28798,4,30017,0,23,6,37,48,11,9,1
64,176215,1,20804,0,32,24,42,22,8,8,1
21,69695,3,30252,0,14,25,42,13,11,2,1
37,183819,7,47483,1,42,24,42,89,15,1,1
27,149544,6,38340,0,31,8,7,112,12,4,0
41,172254,4,7306,0,49,21,46,43,2,5,1
52,29415,2,23356,0,16,1,25,75,5,6,0
43,162157,2,24407,0,34,20,40,112,13,4,1
54,166080,2,4816,1,46,18,41,74,1,5,1
55,107638,6,35488,0,44,27,24,49,19,8,1
38,38452,7,19020,0,34,5,5,108,2,3,0
57,159192,3,37971,1,12,26,21,37,15,1,0
56,130205,2,43028,1,8,4,40,89,7,9,0
38,38170,1,23564,0,9,12,20,108,5,9,0
27,36259,2,38185,1,0,29,29,35,2,2,0
55,42099,7,13687,0,33,9,37,19,4,3,1
63,160721,5,1295,0,45,26,20,28,3,8,1
21,149394,6,25183,0,36,0,18,106,5,3,0
62,79258,5,49656,0,24,25,4,112,1,3,0
37,192109,2,22538,1,21,25,11,57,2,6,0
34,31805,7,20109,1,9,27,22,115,7,6,0
24,63147,2,40736,1,25,17,43,61,14,7,1
21,94280,5,35687,1,18,26,14,43,9,4,0
46,197125,7,21243,0,39,20,45,112,14,5,1
31,126777,6,13796,1,44,13,28,60,5,3,1
20,117841,6,7664,1,40,11,4,10,11,2,0
41,144726,2,3737,0,49,5,16,79,7,3,1
54,148359,6,34741,0,3,13,38,96,5,3,0
33,96215,4,17890,1,39,16,23,67,15,2,1
21,132909,7,28259,0,4,6,13,24,14,1,0
41,115365,7,5614,0,28,2,20,74,19,3,0
51,30985,6,34445,0,37,16,5,44,14,1,0
47,32391,7,21863,1,4,22,19,30,7,8,0
35,24861,5,12668,1,0,22,21,105,18,5,0
36,54364,3,28103,1,27,9,42,115,13,6,1
48,102399,5,5411,0,18,2,5,97,15,7,0
36,62923,1,41696,1,35,15,14,45,11,7,1
63,158991,4,38415,0,0,5,36,89,2,4,0
36,105818,3,17291,1,28,3,6,103,19,6,0
39,198468,2,21008,0,35,29,5,118,4,8,1
41,185912,7,1515,0,31,19,24,60,12,6,1
62,193327,1,40376,1,13,8,29,116,14,7,0
29,91160,1,47750,1,31,28,29,53,7,3,1
47,148165,4,18933,1,45,6,2,103,13,9,1
55,159248,3,15506,1,8,15,6,25,14,2,0
48,53529,1,29436,0,18,5,34,102,18,8,1
53,164013,3,29521,1,10,11,12,76,7,8,0
36,21669,3,36364,0,47,24,22,4,9,2,1
62,137373,6,11880,0,3,28,4,92,12,9,0
53,64859,1,39971,1,40,2,45,84,3,3,1
47,75786,3,12321,0,24,11,49,74,10,6,1
50,191148,4,21216,1,16,19,6,31,1,4,0
35,40323,1,39890,1,46,13,3,19,18,5,1
45,26021,4,40363,1,7,13,13,2,17,3,0
64,59807,4,14522,0,44,8,23,4,5,8,1
28,148305,3,41574,1,0,3,35,79,13,8,0
62,70355,3,21583,1,1,22,26,38,17,7,0
50,133415,6,40200,0,9,24,9,33,10,7,0
34,195804,7,5516,1,26,19,23,18,6,2,0
23,28711,6,15351,1,26,24,4,104,14,6,0
21,27904,1,27174,0,12,14,34,32,0,4,0
37,84033,6,46640,1,10,6,37,96,9,9,0
64,106478,2,12264,0,13,19,8,77,8,5,0
44,140035,1,2568,0,31,18,34,115,15,6,1
32,23093,4,43755,0,15,5,37,80,15,7,1
23,44918,6,2127,0,28,18,6,33,16,2,0
64,160466,6,23655,0,37,6,7,34,11,1,0
31,144501,7,12044,0,33,0,45,51,6,6,1
28,112510,6,415,0,25,6,41,63,1,9,1
56,113708,3,14233,0,4,2,39,78,2,7,0
26,117819,4,36857,0,18,24,36,47,5,9,1
43,164352,6,33398,1,38,5,5,66,18,3,0
33,56303,5,24368,1,27,22,3,13,7,5,0
22,47453,5,43462,1,27,24,17,52,3,6,1
27,128886,4,4857,0,16,5,19,93,6,6,0
20,80695,6,40740,0,36,25,45,52,3,5,1
30,176837,7,48366,0,43,10,1,43,17,2,0
60,153412,2,30067,1,18,1,37,106,6,3,0
47,58057,7,25895,1,26,5,9,98,0,6,0
62,151669,2,28898,1,49,21,4,61,4,9,1
23,114655,1,42826,0,11,17,42,81,9,8,1
34,35025,1,33935,0,2,22,46,3,13,8,1
62,27145,7,31561,1,3,13,10,94,0,8,0
36,121206,6,33595,1,46,11,32,68,11,6,1
59,61723,7,16727,0,46,8,1,95,18,3,1
52,93230,1,26461,1,10,12,23,59,1,5,0
63,155902,3,811,1,33,25,17,54,13,8,1
43,175002,2,11185,0,17,19,30,69,2,3,0
22,174824,4,27826,1,34,26,27,2,18,1,1
46,128138,7,8024,0,17,20,15,68,2,1,0
54,82040,6,15649,0,45,21,38,44,12,7,1
37,128668,6,8562,0,5,0,7,38,16,6,0
38,75030,5,42857,1,33,7,33,60,2,5,1
27,76815,2,2660,0,32,27,5,116,13,8,1
22,132789,2,21623,0,7,28,39,27,1,8,0
53,186762,2,20044,0,41,8,34,91,12,1,1
23,77923,7,2277,1,19,16,3,15,8,7,0
43,187644,1,20198,1,49,12,32,39,9,2,1
21,87904,3,35946,1,19,3,2,38,7,4,0
56,180275,7,27575,0,42,5,16,54,6,1,0
56,97088,4,42836,1,17,12,17,63,0,2,0
52,25608,1,32547,1,26,25,12,58,7,9,1
18,65667,7,21516,1,47,16,5,62,7,1,1
41,75547,3,14220,1,4,18,4,78,5,7,0
53,173557,2,3048,0,6,29,16,18,17,4,0
23,160934,3,2620,0,21,22,18,29,3,7,0
58,148391,1,7369,0,33,23,45,71,10,7,1
63,95948,7,27061,0,42,28,20,57,19,3,1
61,91880,2,13436,0,12,7,9,102,15,2,0
48,77560,7,45298,0,31,20,16,24,11,3,0
37,135063,1,14120,1,23,16,35,38,3,5,1
41,114218,4,27380,1,15,16,29,6,8,8,0
42,134462,2,43578,1,13,23,49,20,0,9,1
53,179487,3,16846,1,38,20,30,118,5,4,1
38,170395,1,2356,0,6,14,20,42,0,6,0
